date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,Revenue,,
01-Jun-22,Madhya Pradesh,2-Wheelers,1434,83413,"₹ 7,09,01,05,000.00",,
01-Jun-22,Maharashtra,2-Wheelers,7880,115725,"₹ 9,83,66,25,000.00",,
01-Jun-22,Manipur,2-Wheelers,13,3391,"₹ 28,82,35,000.00",,
01-Jun-22,Meghalaya,2-Wheelers,2,1291,"₹ 10,97,35,000.00",,
01-Jun-22,Mizoram,2-Wheelers,2,1750,"₹ 14,87,50,000.00",,
01-Jun-22,Odisha,2-Wheelers,1693,39143,"₹ 3,32,71,55,000.00",,
01-Jun-22,Puducherry,2-Wheelers,85,3331,"₹ 28,31,35,000.00",,
01-Jun-22,Punjab,2-Wheelers,514,28256,"₹ 2,40,17,60,000.00",,
01-Jun-22,Rajasthan,2-Wheelers,3427,58281,"₹ 4,95,38,85,000.00",,
01-Jun-22,Tamil Nadu,2-Wheelers,3749,110740,"₹ 9,41,29,00,000.00",,
01-Jun-22,Tripura,2-Wheelers,21,2761,"₹ 23,46,85,000.00",,
01-Jun-22,Uttar Pradesh,2-Wheelers,1361,198411,"₹ 16,86,49,35,000.00",,
01-Jun-22,Uttarakhand,2-Wheelers,374,13121,"₹ 1,11,52,85,000.00",,
01-Jun-22,West Bengal,2-Wheelers,660,67878,"₹ 5,76,96,30,000.00",,
01-Jul-22,Andhra Pradesh,2-Wheelers,1921,42632,"₹ 3,62,37,20,000.00",,
01-Jul-22,Assam,2-Wheelers,120,26803,"₹ 2,27,82,55,000.00",,
01-Jul-22,Bihar,2-Wheelers,638,62773,"₹ 5,33,57,05,000.00",,
01-Jul-22,Chandigarh,2-Wheelers,58,2086,"₹ 17,73,10,000.00",,
01-Jul-22,Chhattisgarh,2-Wheelers,1309,26466,"₹ 2,24,96,10,000.00",,
01-Jul-22,DNH and DD,2-Wheelers,9,735,"₹ 6,24,75,000.00",,
01-Jul-22,Delhi,2-Wheelers,2658,30654,"₹ 2,60,55,90,000.00",,
01-Jul-22,Goa,2-Wheelers,579,2801,"₹ 23,80,85,000.00",,
01-Jul-22,Gujarat,2-Wheelers,5592,83341,"₹ 7,08,39,85,000.00",,
01-Jul-22,Haryana,2-Wheelers,710,30657,"₹ 2,60,58,45,000.00",,
01-Jul-22,Himachal Pradesh,2-Wheelers,92,5377,"₹ 45,70,45,000.00",,
01-Jul-22,Jammu and Kashmir,2-Wheelers,316,8717,"₹ 74,09,45,000.00",,
01-Jul-22,Jharkhand,2-Wheelers,589,32122,"₹ 2,73,03,70,000.00",,
01-Jul-22,Karnataka,2-Wheelers,5689,77333,"₹ 6,57,33,05,000.00",,
01-Jul-22,Kerala,2-Wheelers,1964,37691,"₹ 3,20,37,35,000.00",,
01-Jul-22,Madhya Pradesh,2-Wheelers,1722,81579,"₹ 6,93,42,15,000.00",,
01-Jul-22,Maharashtra,2-Wheelers,8446,111895,"₹ 9,51,10,75,000.00",,
01-Jul-22,Manipur,2-Wheelers,21,4103,"₹ 34,87,55,000.00",,
01-Jul-22,Meghalaya,2-Wheelers,3,1363,"₹ 11,58,55,000.00",,
01-Jul-22,Odisha,2-Wheelers,1816,32549,"₹ 2,76,66,65,000.00",,
01-Jul-22,Puducherry,2-Wheelers,71,3298,"₹ 28,03,30,000.00",,
01-Jul-22,Punjab,2-Wheelers,603,27082,"₹ 2,30,19,70,000.00",,
01-Jul-22,Rajasthan,2-Wheelers,4574,63752,"₹ 5,41,89,20,000.00",,
01-Jul-22,Tamil Nadu,2-Wheelers,4180,103800,"₹ 8,82,30,00,000.00",,
01-Jul-22,Tripura,2-Wheelers,2,2632,"₹ 22,37,20,000.00",,
01-Jul-22,Uttar Pradesh,2-Wheelers,1828,153826,"₹ 13,07,52,10,000.00",,
01-Jul-22,Uttarakhand,2-Wheelers,404,12603,"₹ 1,07,12,55,000.00",,
01-Jul-22,West Bengal,2-Wheelers,689,62610,"₹ 5,32,18,50,000.00",,
01-Aug-22,Andhra Pradesh,2-Wheelers,1898,54365,"₹ 4,62,10,25,000.00",,
01-Aug-22,Assam,2-Wheelers,202,27466,"₹ 2,33,46,10,000.00",,
01-Aug-22,Bihar,2-Wheelers,849,64565,"₹ 5,48,80,25,000.00",,
01-Aug-22,Chandigarh,2-Wheelers,59,1896,"₹ 16,11,60,000.00",,
01-Aug-22,Chhattisgarh,2-Wheelers,1360,23146,"₹ 1,96,74,10,000.00",,
01-Aug-22,DNH and DD,2-Wheelers,6,742,"₹ 6,30,70,000.00",,
01-Aug-22,Delhi,2-Wheelers,3259,31869,"₹ 2,70,88,65,000.00",,
01-Aug-22,Goa,2-Wheelers,303,4503,"₹ 38,27,55,000.00",,
01-Aug-22,Gujarat,2-Wheelers,5059,74982,"₹ 6,37,34,70,000.00",,
01-Aug-22,Haryana,2-Wheelers,915,33336,"₹ 2,83,35,60,000.00",,
01-Aug-22,Himachal Pradesh,2-Wheelers,59,5281,"₹ 44,88,85,000.00",,
01-Aug-22,Jammu and Kashmir,2-Wheelers,182,9131,"₹ 77,61,35,000.00",,
01-Aug-22,Jharkhand,2-Wheelers,561,25332,"₹ 2,15,32,20,000.00",,
01-Aug-22,Karnataka,2-Wheelers,7476,88611,"₹ 7,53,19,35,000.00",,
01-Aug-22,Kerala,2-Wheelers,3069,50954,"₹ 4,33,10,90,000.00",,
01-Aug-22,Madhya Pradesh,2-Wheelers,1931,98165,"₹ 8,34,40,25,000.00",,
01-Aug-22,Maharashtra,2-Wheelers,9723,118886,"₹ 10,10,53,10,000.00",,
01-Aug-22,Manipur,2-Wheelers,8,3647,"₹ 30,99,95,000.00",,
01-Aug-22,Meghalaya,2-Wheelers,2,1734,"₹ 14,73,90,000.00",,
01-Aug-22,Mizoram,2-Wheelers,6,2062,"₹ 17,52,70,000.00",,
01-Aug-22,Odisha,2-Wheelers,2007,30540,"₹ 2,59,59,00,000.00",,
01-Aug-22,Puducherry,2-Wheelers,91,3810,"₹ 32,38,50,000.00",,
01-Aug-22,Punjab,2-Wheelers,645,32591,"₹ 2,77,02,35,000.00",,
01-Aug-22,Rajasthan,2-Wheelers,4159,60191,"₹ 5,11,62,35,000.00",,
01-Aug-22,Tamil Nadu,2-Wheelers,5306,120312,"₹ 10,22,65,20,000.00",,
01-Aug-22,Tripura,2-Wheelers,14,2643,"₹ 22,46,55,000.00",,
01-Aug-22,Uttar Pradesh,2-Wheelers,1920,131703,"₹ 11,19,47,55,000.00",,
01-Aug-22,Uttarakhand,2-Wheelers,494,12711,"₹ 1,08,04,35,000.00",,
01-Aug-22,West Bengal,2-Wheelers,663,62200,"₹ 5,28,70,00,000.00",,
01-Sep-22,Andhra Pradesh,2-Wheelers,2239,52804,"₹ 4,48,83,40,000.00",,
01-Sep-22,Assam,2-Wheelers,200,31729,"₹ 2,69,69,65,000.00",,
01-Sep-22,Bihar,2-Wheelers,951,54364,"₹ 4,62,09,40,000.00",,
01-Sep-22,Chandigarh,2-Wheelers,70,1929,"₹ 16,39,65,000.00",,
01-Sep-22,Chhattisgarh,2-Wheelers,1190,23465,"₹ 1,99,45,25,000.00",,
01-Sep-22,DNH and DD,2-Wheelers,8,629,"₹ 5,34,65,000.00",,
01-Sep-22,Delhi,2-Wheelers,2301,25409,"₹ 2,15,97,65,000.00",,
01-Sep-22,Goa,2-Wheelers,400,4078,"₹ 34,66,30,000.00",,
01-Sep-22,Gujarat,2-Wheelers,5333,77920,"₹ 6,62,32,00,000.00",,
01-Sep-22,Haryana,2-Wheelers,848,25832,"₹ 2,19,57,20,000.00",,
01-Sep-22,Himachal Pradesh,2-Wheelers,67,4101,"₹ 34,85,85,000.00",,
01-Sep-22,Jammu and Kashmir,2-Wheelers,220,8320,"₹ 70,72,00,000.00",,
01-Sep-22,Jharkhand,2-Wheelers,498,23758,"₹ 2,01,94,30,000.00",,
01-Sep-22,Karnataka,2-Wheelers,7616,87981,"₹ 7,47,83,85,000.00",,
01-Sep-22,Kerala,2-Wheelers,3100,53877,"₹ 4,57,95,45,000.00",,
01-Sep-22,Madhya Pradesh,2-Wheelers,1898,53245,"₹ 4,52,58,25,000.00",,
01-Sep-22,Maharashtra,2-Wheelers,10730,122642,"₹ 10,42,45,70,000.00",,
01-Sep-22,Mizoram,2-Wheelers,4,1568,"₹ 13,32,80,000.00",,
01-Sep-22,Odisha,2-Wheelers,2197,36139,"₹ 3,07,18,15,000.00",,
01-Sep-22,Puducherry,2-Wheelers,114,3772,"₹ 32,06,20,000.00",,
01-Sep-22,Punjab,2-Wheelers,590,27407,"₹ 2,32,95,95,000.00",,
01-Sep-22,Rajasthan,2-Wheelers,4677,53951,"₹ 4,58,58,35,000.00",,
01-Sep-22,Tamil Nadu,2-Wheelers,5112,121791,"₹ 10,35,22,35,000.00",,
01-Sep-22,Tripura,2-Wheelers,17,3842,"₹ 32,65,70,000.00",,
01-Sep-22,Uttar Pradesh,2-Wheelers,1787,97293,"₹ 8,26,99,05,000.00",,
01-Sep-22,Uttarakhand,2-Wheelers,386,9325,"₹ 79,26,25,000.00",,
01-Sep-22,West Bengal,2-Wheelers,727,64255,"₹ 5,46,16,75,000.00",,
01-Oct-22,Andhra Pradesh,2-Wheelers,2568,74374,"₹ 6,32,17,90,000.00",,
01-Oct-22,Assam,2-Wheelers,194,38033,"₹ 3,23,28,05,000.00",,
01-Oct-22,Bihar,2-Wheelers,1377,88895,"₹ 7,55,60,75,000.00",,
01-Oct-22,Chandigarh,2-Wheelers,118,3103,"₹ 26,37,55,000.00",,
01-Oct-22,Chhattisgarh,2-Wheelers,2471,57951,"₹ 4,92,58,35,000.00",,
01-Oct-22,DNH and DD,2-Wheelers,5,619,"₹ 5,26,15,000.00",,
01-Oct-22,Delhi,2-Wheelers,3699,50702,"₹ 4,30,96,70,000.00",,
01-Oct-22,Goa,2-Wheelers,704,6241,"₹ 53,04,85,000.00",,
01-Oct-22,Gujarat,2-Wheelers,6635,115540,"₹ 9,82,09,00,000.00",,
01-Oct-22,Haryana,2-Wheelers,1313,38921,"₹ 3,30,82,85,000.00",,
01-Oct-22,Himachal Pradesh,2-Wheelers,79,5548,"₹ 47,15,80,000.00",,
01-Oct-22,Jammu and Kashmir,2-Wheelers,258,9184,"₹ 78,06,40,000.00",,
01-Oct-22,Jharkhand,2-Wheelers,949,50073,"₹ 4,25,62,05,000.00",,
01-Oct-22,Karnataka,2-Wheelers,9706,117015,"₹ 9,94,62,75,000.00",,
01-Oct-22,Kerala,2-Wheelers,3629,44021,"₹ 3,74,17,85,000.00",,
01-Oct-22,Madhya Pradesh,2-Wheelers,3616,137210,"₹ 11,66,28,50,000.00",,
01-Oct-22,Maharashtra,2-Wheelers,15999,189870,"₹ 16,13,89,50,000.00",,
01-Oct-22,Manipur,2-Wheelers,4,2532,"₹ 21,52,20,000.00",,
01-Oct-22,Meghalaya,2-Wheelers,5,1558,"₹ 13,24,30,000.00",,
01-Oct-22,Mizoram,2-Wheelers,3,1638,"₹ 13,92,30,000.00",,
01-Oct-22,Odisha,2-Wheelers,3695,72161,"₹ 6,13,36,85,000.00",,
01-Oct-22,Puducherry,2-Wheelers,180,3564,"₹ 30,29,40,000.00",,
01-Oct-22,Punjab,2-Wheelers,707,37265,"₹ 3,16,75,25,000.00",,
01-Oct-22,Rajasthan,2-Wheelers,9455,133585,"₹ 11,35,47,25,000.00",,
01-Oct-22,Tamil Nadu,2-Wheelers,5530,111507,"₹ 9,47,80,95,000.00",,
01-Oct-22,Tripura,2-Wheelers,13,3431,"₹ 29,16,35,000.00",,
01-Oct-22,Uttar Pradesh,2-Wheelers,3003,258110,"₹ 21,93,93,50,000.00",,
01-Oct-22,Uttarakhand,2-Wheelers,797,19532,"₹ 1,66,02,20,000.00",,
01-Oct-22,West Bengal,2-Wheelers,538,50676,"₹ 4,30,74,60,000.00",,
01-Nov-22,Andaman & Nicobar Island,2-Wheelers,6,405,"₹ 3,44,25,000.00",,
01-Nov-22,Andhra Pradesh,2-Wheelers,2742,69695,"₹ 5,92,40,75,000.00",,
01-Nov-22,Assam,2-Wheelers,176,32542,"₹ 2,76,60,70,000.00",,
01-Nov-22,Bihar,2-Wheelers,1253,110759,"₹ 9,41,45,15,000.00",,
01-Nov-22,Chandigarh,2-Wheelers,163,1727,"₹ 14,67,95,000.00",,
01-Nov-22,Chhattisgarh,2-Wheelers,2725,42575,"₹ 3,61,88,75,000.00",,
01-Nov-22,DNH and DD,2-Wheelers,14,1290,"₹ 10,96,50,000.00",,
01-Nov-22,Delhi,2-Wheelers,3869,41689,"₹ 3,54,35,65,000.00",,
01-Nov-22,Goa,2-Wheelers,587,5285,"₹ 44,92,25,000.00",,
01-Nov-22,Gujarat,2-Wheelers,8322,165828,"₹ 14,09,53,80,000.00",,
01-Nov-22,Haryana,2-Wheelers,1369,58469,"₹ 4,96,98,65,000.00",,
01-Nov-22,Himachal Pradesh,2-Wheelers,134,9181,"₹ 78,03,85,000.00",,
01-Nov-22,Jammu and Kashmir,2-Wheelers,194,4656,"₹ 39,57,60,000.00",,
01-Nov-22,Jharkhand,2-Wheelers,953,40248,"₹ 3,42,10,80,000.00",,
01-Nov-22,Karnataka,2-Wheelers,9851,109695,"₹ 9,32,40,75,000.00",,
01-Nov-22,Kerala,2-Wheelers,3698,40561,"₹ 3,44,76,85,000.00",,
01-Nov-22,Madhya Pradesh,2-Wheelers,3426,130285,"₹ 11,07,42,25,000.00",,
01-Nov-22,Maharashtra,2-Wheelers,13718,204988,"₹ 17,42,39,80,000.00",,
01-Nov-22,Manipur,2-Wheelers,2,5529,"₹ 46,99,65,000.00",,
01-Nov-22,Meghalaya,2-Wheelers,3,1438,"₹ 12,22,30,000.00",,
01-Nov-22,Mizoram,2-Wheelers,8,1542,"₹ 13,10,70,000.00",,
01-Nov-22,Odisha,2-Wheelers,2997,38593,"₹ 3,28,04,05,000.00",,
01-Nov-22,Puducherry,2-Wheelers,153,3002,"₹ 25,51,70,000.00",,
01-Nov-22,Punjab,2-Wheelers,1042,46873,"₹ 3,98,42,05,000.00",,
01-Nov-22,Rajasthan,2-Wheelers,7306,158463,"₹ 13,46,93,55,000.00",,
01-Nov-22,Tamil Nadu,2-Wheelers,7258,120109,"₹ 10,20,92,65,000.00",,
01-Nov-22,Tripura,2-Wheelers,12,3427,"₹ 29,12,95,000.00",,
01-Nov-22,Uttar Pradesh,2-Wheelers,2746,279169,"₹ 23,72,93,65,000.00",,
01-Nov-22,Uttarakhand,2-Wheelers,839,25037,"₹ 2,12,81,45,000.00",,
01-Nov-22,West Bengal,2-Wheelers,1209,100516,"₹ 8,54,38,60,000.00",,
01-Dec-22,Andaman & Nicobar Island,2-Wheelers,10,397,"₹ 3,37,45,000.00",,
01-Dec-22,Andhra Pradesh,2-Wheelers,2718,47327,"₹ 4,02,27,95,000.00",,
01-Dec-22,Assam,2-Wheelers,250,34737,"₹ 2,95,26,45,000.00",,
01-Dec-22,Bihar,2-Wheelers,987,60432,"₹ 5,13,67,20,000.00",,
01-Dec-22,Chandigarh,2-Wheelers,123,1454,"₹ 12,35,90,000.00",,
01-Dec-22,Chhattisgarh,2-Wheelers,1883,26359,"₹ 2,24,05,15,000.00",,
01-Dec-22,DNH and DD,2-Wheelers,19,1112,"₹ 9,45,20,000.00",,
01-Dec-22,Delhi,2-Wheelers,3826,21773,"₹ 1,85,07,05,000.00",,
01-Dec-22,Goa,2-Wheelers,528,4983,"₹ 42,35,55,000.00",,
01-Dec-22,Gujarat,2-Wheelers,7906,107138,"₹ 9,10,67,30,000.00",,
01-Dec-22,Haryana,2-Wheelers,885,37571,"₹ 3,19,35,35,000.00",,
01-Dec-22,Himachal Pradesh,2-Wheelers,100,6751,"₹ 57,38,35,000.00",,
01-Dec-22,Jammu and Kashmir,2-Wheelers,150,3943,"₹ 33,51,55,000.00",,
01-Dec-22,Jharkhand,2-Wheelers,653,27130,"₹ 2,30,60,50,000.00",,
01-Dec-22,Karnataka,2-Wheelers,7750,75110,"₹ 6,38,43,50,000.00",,
01-Dec-22,Kerala,2-Wheelers,4112,40445,"₹ 3,43,78,25,000.00",,
01-Dec-22,Madhya Pradesh,2-Wheelers,2328,64980,"₹ 5,52,33,00,000.00",,
01-Dec-22,Maharashtra,2-Wheelers,13076,136534,"₹ 11,60,53,90,000.00",,
01-Dec-22,Manipur,2-Wheelers,63,4150,"₹ 35,27,50,000.00",,
01-Dec-22,Mizoram,2-Wheelers,11,1792,"₹ 15,23,20,000.00",,
01-Dec-22,Odisha,2-Wheelers,2379,38217,"₹ 3,24,84,45,000.00",,
01-Dec-22,Puducherry,2-Wheelers,177,2396,"₹ 20,36,60,000.00",,
01-Dec-22,Punjab,2-Wheelers,635,35992,"₹ 3,05,93,20,000.00",,
01-Dec-22,Rajasthan,2-Wheelers,5060,57108,"₹ 4,85,41,80,000.00",,
01-Dec-22,Tamil Nadu,2-Wheelers,4991,77848,"₹ 6,61,70,80,000.00",,
01-Dec-22,Tripura,2-Wheelers,57,3393,"₹ 28,84,05,000.00",,
01-Dec-22,Uttar Pradesh,2-Wheelers,2334,134747,"₹ 11,45,34,95,000.00",,
01-Dec-22,Uttarakhand,2-Wheelers,581,10627,"₹ 90,32,95,000.00",,
01-Dec-22,West Bengal,2-Wheelers,1047,69018,"₹ 5,86,65,30,000.00",,
01-Jan-23,Andhra Pradesh,2-Wheelers,2680,49537,"₹ 4,21,06,45,000.00",,
01-Jan-23,Assam,2-Wheelers,142,41897,"₹ 3,56,12,45,000.00",,
01-Jan-23,Bihar,2-Wheelers,987,63994,"₹ 5,43,94,90,000.00",,
01-Jan-23,Chandigarh,2-Wheelers,172,1977,"₹ 16,80,45,000.00",,
01-Jan-23,Chhattisgarh,2-Wheelers,1923,35000,"₹ 2,97,50,00,000.00",,
01-Jan-23,DNH and DD,2-Wheelers,9,698,"₹ 5,93,30,000.00",,
01-Jan-23,Delhi,2-Wheelers,3285,35973,"₹ 3,05,77,05,000.00",,
01-Jan-23,Goa,2-Wheelers,662,4457,"₹ 37,88,45,000.00",,
01-Jan-23,Gujarat,2-Wheelers,5873,70897,"₹ 6,02,62,45,000.00",,
01-Jan-23,Haryana,2-Wheelers,706,29990,"₹ 2,54,91,50,000.00",,
01-Jan-23,Himachal Pradesh,2-Wheelers,78,4421,"₹ 37,57,85,000.00",,
01-Jan-23,Jammu and Kashmir,2-Wheelers,115,3934,"₹ 33,43,90,000.00",,
01-Jan-23,Jharkhand,2-Wheelers,655,27267,"₹ 2,31,76,95,000.00",,
01-Jan-23,Karnataka,2-Wheelers,9969,94898,"₹ 8,06,63,30,000.00",,
01-Jan-23,Kerala,2-Wheelers,4667,43110,"₹ 3,66,43,50,000.00",,
01-Jan-23,Madhya Pradesh,2-Wheelers,2443,80312,"₹ 6,82,65,20,000.00",,
01-Jan-23,Maharashtra,2-Wheelers,13802,148279,"₹ 12,60,37,15,000.00",,
01-Jan-23,Manipur,2-Wheelers,7,3158,"₹ 26,84,30,000.00",,
01-Jan-23,Meghalaya,2-Wheelers,4,1372,"₹ 11,66,20,000.00",,
01-Jan-23,Mizoram,2-Wheelers,10,1599,"₹ 13,59,15,000.00",,
01-Jan-23,Odisha,2-Wheelers,2533,47973,"₹ 4,07,77,05,000.00",,
01-Jan-23,Puducherry,2-Wheelers,197,4395,"₹ 37,35,75,000.00",,
01-Jan-23,Punjab,2-Wheelers,590,33117,"₹ 2,81,49,45,000.00",,
01-Jan-23,Rajasthan,2-Wheelers,4624,62966,"₹ 5,35,21,10,000.00",,
01-Jan-23,Tamil Nadu,2-Wheelers,5505,135769,"₹ 11,54,03,65,000.00",,
01-Jan-23,Tripura,2-Wheelers,8,2766,"₹ 23,51,10,000.00",,
01-Jan-23,Uttar Pradesh,2-Wheelers,1952,171721,"₹ 14,59,62,85,000.00",,
01-Jan-23,Uttarakhand,2-Wheelers,447,12862,"₹ 1,09,32,70,000.00",,
01-Jan-23,West Bengal,2-Wheelers,632,52431,"₹ 4,45,66,35,000.00",,
01-Feb-23,Andhra Pradesh,2-Wheelers,2907,51810,"₹ 4,40,38,50,000.00",,
01-Feb-23,Assam,2-Wheelers,190,36795,"₹ 3,12,75,75,000.00",,
01-Feb-23,Bihar,2-Wheelers,911,77926,"₹ 6,62,37,10,000.00",,
01-Feb-23,Chandigarh,2-Wheelers,216,955,"₹ 8,11,75,000.00",,
01-Feb-23,Chhattisgarh,2-Wheelers,1874,30804,"₹ 2,61,83,40,000.00",,
01-Feb-23,DNH and DD,2-Wheelers,16,777,"₹ 6,60,45,000.00",,
01-Feb-23,Delhi,2-Wheelers,2800,29396,"₹ 2,49,86,60,000.00",,
01-Feb-23,Goa,2-Wheelers,628,3919,"₹ 33,31,15,000.00",,
01-Feb-23,Gujarat,2-Wheelers,6757,85424,"₹ 7,26,10,40,000.00",,
01-Feb-23,Haryana,2-Wheelers,702,31279,"₹ 2,65,87,15,000.00",,
01-Feb-23,Himachal Pradesh,2-Wheelers,65,4784,"₹ 40,66,40,000.00",,
01-Feb-23,Jammu and Kashmir,2-Wheelers,147,4868,"₹ 41,37,80,000.00",,
01-Feb-23,Jharkhand,2-Wheelers,652,31633,"₹ 2,68,88,05,000.00",,
01-Feb-23,Karnataka,2-Wheelers,10266,88323,"₹ 7,50,74,55,000.00",,
01-Feb-23,Kerala,2-Wheelers,5558,39985,"₹ 3,39,87,25,000.00",,
01-Feb-23,Madhya Pradesh,2-Wheelers,2358,75150,"₹ 6,38,77,50,000.00",,
01-Feb-23,Maharashtra,2-Wheelers,12070,129508,"₹ 11,00,81,80,000.00",,
01-Feb-23,Manipur,2-Wheelers,14,2990,"₹ 25,41,50,000.00",,
01-Feb-23,Meghalaya,2-Wheelers,2,1192,"₹ 10,13,20,000.00",,
01-Feb-23,Mizoram,2-Wheelers,9,1655,"₹ 14,06,75,000.00",,
01-Feb-23,Odisha,2-Wheelers,2552,49375,"₹ 4,19,68,75,000.00",,
01-Feb-23,Puducherry,2-Wheelers,177,3354,"₹ 28,50,90,000.00",,
01-Feb-23,Punjab,2-Wheelers,609,34555,"₹ 2,93,71,75,000.00",,
01-Feb-23,Rajasthan,2-Wheelers,4662,62207,"₹ 5,28,75,95,000.00",,
01-Feb-23,Tamil Nadu,2-Wheelers,6701,118355,"₹ 10,06,01,75,000.00",,
01-Feb-23,Tripura,2-Wheelers,20,2860,"₹ 24,31,00,000.00",,
01-Feb-23,Uttar Pradesh,2-Wheelers,1968,190812,"₹ 16,21,90,20,000.00",,
01-Feb-23,Uttarakhand,2-Wheelers,426,11079,"₹ 94,17,15,000.00",,
01-Feb-23,West Bengal,2-Wheelers,814,67188,"₹ 5,71,09,80,000.00",,
01-Mar-23,Andhra Pradesh,2-Wheelers,3515,54298,"₹ 4,61,53,30,000.00",,
01-Mar-23,Assam,2-Wheelers,221,41575,"₹ 3,53,38,75,000.00",,
01-Mar-23,Bihar,2-Wheelers,1302,92334,"₹ 7,84,83,90,000.00",,
01-Mar-23,Chandigarh,2-Wheelers,362,663,"₹ 5,63,55,000.00",,
01-Mar-23,Chhattisgarh,2-Wheelers,2188,33362,"₹ 2,83,57,70,000.00",,
01-Mar-23,DNH and DD,2-Wheelers,5,902,"₹ 7,66,70,000.00",,
01-Mar-23,Delhi,2-Wheelers,3782,30396,"₹ 2,58,36,60,000.00",,
01-Mar-23,Goa,2-Wheelers,837,5064,"₹ 43,04,40,000.00",,
01-Mar-23,Gujarat,2-Wheelers,7790,92417,"₹ 7,85,54,45,000.00",,
01-Mar-23,Haryana,2-Wheelers,714,33171,"₹ 2,81,95,35,000.00",,
01-Mar-23,Himachal Pradesh,2-Wheelers,91,4543,"₹ 38,61,55,000.00",,
01-Mar-23,Jammu and Kashmir,2-Wheelers,198,7789,"₹ 66,20,65,000.00",,
01-Mar-23,Jharkhand,2-Wheelers,797,39001,"₹ 3,31,50,85,000.00",,
01-Mar-23,Karnataka,2-Wheelers,13056,104953,"₹ 8,92,10,05,000.00",,
01-Mar-23,Kerala,2-Wheelers,6773,50705,"₹ 4,30,99,25,000.00",,
01-Mar-23,Madhya Pradesh,2-Wheelers,3213,100653,"₹ 8,55,55,05,000.00",,
01-Mar-23,Maharashtra,2-Wheelers,17077,154632,"₹ 13,14,37,20,000.00",,
01-Mar-23,Manipur,2-Wheelers,3,3985,"₹ 33,87,25,000.00",,
01-Mar-23,Mizoram,2-Wheelers,10,1615,"₹ 13,72,75,000.00",,
01-Mar-23,Odisha,2-Wheelers,3269,52642,"₹ 4,47,45,70,000.00",,
01-Mar-23,Puducherry,2-Wheelers,261,3608,"₹ 30,66,80,000.00",,
01-Mar-23,Punjab,2-Wheelers,805,36806,"₹ 3,12,85,10,000.00",,
01-Mar-23,Rajasthan,2-Wheelers,6375,85324,"₹ 7,25,25,40,000.00",,
01-Mar-23,Tamil Nadu,2-Wheelers,8388,119376,"₹ 10,14,69,60,000.00",,
01-Mar-23,Tripura,2-Wheelers,23,3016,"₹ 25,63,60,000.00",,
01-Mar-23,Uttar Pradesh,2-Wheelers,3559,206315,"₹ 17,53,67,75,000.00",,
01-Mar-23,Uttarakhand,2-Wheelers,587,13077,"₹ 1,11,15,45,000.00",,
01-Mar-23,West Bengal,2-Wheelers,1103,73690,"₹ 6,26,36,50,000.00",,
01-Apr-23,Andhra Pradesh,2-Wheelers,3515,48046,"₹ 4,08,39,10,000.00",,
01-Apr-23,Assam,2-Wheelers,178,35047,"₹ 2,97,89,95,000.00",,
01-Apr-23,Bihar,2-Wheelers,971,84319,"₹ 7,16,71,15,000.00",,
01-Apr-23,Chandigarh,2-Wheelers,126,2085,"₹ 17,72,25,000.00",,
01-Apr-23,Chhattisgarh,2-Wheelers,1559,27613,"₹ 2,34,71,05,000.00",,
01-Apr-23,DNH and DD,2-Wheelers,5,666,"₹ 5,66,10,000.00",,
01-Apr-23,Delhi,2-Wheelers,2738,28590,"₹ 2,43,01,50,000.00",,
01-Apr-23,Goa,2-Wheelers,698,3609,"₹ 30,67,65,000.00",,
01-Apr-23,Gujarat,2-Wheelers,8266,89782,"₹ 7,63,14,70,000.00",,
01-Apr-23,Haryana,2-Wheelers,802,34168,"₹ 2,90,42,80,000.00",,
01-Apr-23,Himachal Pradesh,2-Wheelers,96,4847,"₹ 41,19,95,000.00",,
01-Apr-23,Jammu and Kashmir,2-Wheelers,212,6299,"₹ 53,54,15,000.00",,
01-Apr-23,Jharkhand,2-Wheelers,682,36353,"₹ 3,09,00,05,000.00",,
01-Apr-23,Karnataka,2-Wheelers,9711,91491,"₹ 7,77,67,35,000.00",,
01-Apr-23,Kerala,2-Wheelers,4659,32903,"₹ 2,79,67,55,000.00",,
01-Apr-23,Madhya Pradesh,2-Wheelers,1958,64877,"₹ 5,51,45,45,000.00",,
01-Apr-23,Maharashtra,2-Wheelers,12260,130977,"₹ 11,13,30,45,000.00",,
01-Apr-23,Manipur,2-Wheelers,15,3425,"₹ 29,11,25,000.00",,
01-Apr-23,Meghalaya,2-Wheelers,3,1501,"₹ 12,75,85,000.00",,
01-Apr-23,Mizoram,2-Wheelers,8,1565,"₹ 13,30,25,000.00",,
01-Apr-23,Odisha,2-Wheelers,2848,43956,"₹ 3,73,62,60,000.00",,
01-Apr-23,Puducherry,2-Wheelers,157,3076,"₹ 26,14,60,000.00",,
01-Apr-23,Punjab,2-Wheelers,376,28269,"₹ 2,40,28,65,000.00",,
01-Apr-23,Rajasthan,2-Wheelers,3914,67999,"₹ 5,77,99,15,000.00",,
01-Apr-23,Tamil Nadu,2-Wheelers,6509,94801,"₹ 8,05,80,85,000.00",,
01-Apr-23,Tripura,2-Wheelers,19,2450,"₹ 20,82,50,000.00",,
01-Apr-23,Uttar Pradesh,2-Wheelers,3087,195568,"₹ 16,62,32,80,000.00",,
